"","country","date","continent","population","vaccines","total_vaccinations_per_hundred","value","n_tweets"
"13970","Malta",2021-02-11,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10.49,0,1
"13971","Malta",2021-02-12,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10.97,0,1
"13972","Malta",2021-02-13,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11.36,0,1
"13973","Malta",2021-02-14,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11.69,0,1
"13974","Malta",2021-02-15,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12.14,0,1
"13975","Malta",2021-02-16,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12.61,0,1
"13976","Malta",2021-02-17,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",13.06,2,1
"13977","Malta",2021-02-18,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",13.51,0,1
"13978","Malta",2021-02-19,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14.05,0,1
"13979","Malta",2021-02-20,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14.33,0,1
"13980","Malta",2021-02-21,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14.58,0,1
"13981","Malta",2021-02-22,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",15.02,0,1
"13982","Malta",2021-02-23,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",15.57,0,1
"13983","Malta",2021-02-24,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16.2,0,1
"13984","Malta",2021-02-25,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16.67,0,1
"13985","Malta",2021-02-26,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17.24,0,1
"13986","Malta",2021-02-27,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17.65,0,1
"13987","Malta",2021-02-28,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18.02,0,1
"13988","Malta",2021-03-01,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18.54,0,1
"13989","Malta",2021-03-02,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19.04,0,1
"13990","Malta",2021-03-03,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19.66,0,1
"13991","Malta",2021-03-04,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",20.36,0,2
"13992","Malta",2021-03-05,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21.01,0,1
"13993","Malta",2021-03-06,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21.71,0,1
"13994","Malta",2021-03-07,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",22.15,0,1
"13995","Malta",2021-03-08,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",23.04,0,1
"13996","Malta",2021-03-09,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",23.86,0,1
"13997","Malta",2021-03-10,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24.67,0,1
"13998","Malta",2021-03-11,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25.64,0,1
"13999","Malta",2021-03-12,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",26.51,0,1
"14000","Malta",2021-03-13,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27.18,0,1
"14001","Malta",2021-03-14,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27.7,0,1
"14002","Malta",2021-03-15,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",28.59,-1.25,4
"14003","Malta",2021-03-16,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",29.62,0,1
"14004","Malta",2021-03-17,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",30.3,0,1
"14005","Malta",2021-03-18,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",31.3,0,1
"14006","Malta",2021-03-19,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",31.77,0,1
"14007","Malta",2021-03-20,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",32.41,0,1
"14008","Malta",2021-03-21,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",33.04,0,1
"14009","Malta",2021-03-22,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",34.16,0,1
"14010","Malta",2021-03-23,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",35.24,0,1
"14011","Malta",2021-03-24,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",36.28,0,1
"14012","Malta",2021-03-25,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",37.6,0,1
"14013","Malta",2021-03-26,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",38.91,0,1
"14014","Malta",2021-03-27,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39.98,0,1
"14015","Malta",2021-03-28,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",40.88,0,1
"14016","Malta",2021-03-29,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42.13,0,1
"14017","Malta",2021-03-30,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",43.4,0,1
"14018","Malta",2021-03-31,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",44.68,0,1
"14019","Malta",2021-04-01,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",46.08,0,1
"14020","Malta",2021-04-02,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",47.33,0,1
"14021","Malta",2021-04-03,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",48.1,0,1
"14022","Malta",2021-04-04,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",48.83,0,1
"14023","Malta",2021-04-05,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",49.61,0,2
"14024","Malta",2021-04-06,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",50.49,0,1
"14025","Malta",2021-04-07,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",51.52,1,2
"14026","Malta",2021-04-08,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",52.59,2,1
"14027","Malta",2021-04-09,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",53.83,0.5,4
"14028","Malta",2021-04-10,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54.55,0,1
"14029","Malta",2021-04-11,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",55.4,0,1
"14030","Malta",2021-04-12,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",56.46,-1,1
"14031","Malta",2021-04-13,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",57.7,0,1
"14032","Malta",2021-04-14,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",58.69,0,1
"14033","Malta",2021-04-15,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",59.91,0,1
"14034","Malta",2021-04-16,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",61.07,-2,1
"14035","Malta",2021-04-17,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",62.17,0,1
"14036","Malta",2021-04-18,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",62.6,0,1
"14037","Malta",2021-04-19,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",64.03,1,2
"14038","Malta",2021-04-20,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",65.38,0,1
"14039","Malta",2021-04-21,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",66.91,0,1
"14040","Malta",2021-04-22,"Europe",441750,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",66.91,0,1
"14041","Mauritania",2020-12-14,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14042","Mauritania",2020-12-15,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14043","Mauritania",2020-12-16,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14044","Mauritania",2020-12-17,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14045","Mauritania",2020-12-18,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14046","Mauritania",2020-12-19,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14047","Mauritania",2020-12-20,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14048","Mauritania",2020-12-21,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14049","Mauritania",2020-12-22,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14050","Mauritania",2020-12-23,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14051","Mauritania",2020-12-24,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14052","Mauritania",2020-12-25,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14053","Mauritania",2020-12-26,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14054","Mauritania",2020-12-27,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14055","Mauritania",2020-12-28,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14056","Mauritania",2020-12-29,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14057","Mauritania",2020-12-30,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14058","Mauritania",2020-12-31,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14059","Mauritania",2021-01-01,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14060","Mauritania",2021-01-02,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14061","Mauritania",2021-01-03,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14062","Mauritania",2021-01-04,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14063","Mauritania",2021-01-05,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14064","Mauritania",2021-01-06,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14065","Mauritania",2021-01-07,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14066","Mauritania",2021-01-08,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14067","Mauritania",2021-01-09,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14068","Mauritania",2021-01-10,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14069","Mauritania",2021-01-11,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14070","Mauritania",2021-01-12,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14071","Mauritania",2021-01-13,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14072","Mauritania",2021-01-14,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14073","Mauritania",2021-01-15,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14074","Mauritania",2021-01-16,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14075","Mauritania",2021-01-17,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14076","Mauritania",2021-01-18,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14077","Mauritania",2021-01-19,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14078","Mauritania",2021-01-20,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14079","Mauritania",2021-01-21,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14080","Mauritania",2021-01-22,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14081","Mauritania",2021-01-23,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14082","Mauritania",2021-01-24,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14083","Mauritania",2021-01-25,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14084","Mauritania",2021-01-26,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14085","Mauritania",2021-01-27,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14086","Mauritania",2021-01-28,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14087","Mauritania",2021-01-29,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14088","Mauritania",2021-01-30,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14089","Mauritania",2021-01-31,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14090","Mauritania",2021-02-01,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14091","Mauritania",2021-02-02,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14092","Mauritania",2021-02-03,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14093","Mauritania",2021-02-04,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14094","Mauritania",2021-02-05,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14095","Mauritania",2021-02-06,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14096","Mauritania",2021-02-07,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14097","Mauritania",2021-02-08,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14098","Mauritania",2021-02-09,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14099","Mauritania",2021-02-10,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14100","Mauritania",2021-02-11,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14101","Mauritania",2021-02-12,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14102","Mauritania",2021-02-13,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14103","Mauritania",2021-02-14,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14104","Mauritania",2021-02-15,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14105","Mauritania",2021-02-16,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14106","Mauritania",2021-02-17,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14107","Mauritania",2021-02-18,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14108","Mauritania",2021-02-19,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14109","Mauritania",2021-02-20,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14110","Mauritania",2021-02-21,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14111","Mauritania",2021-02-22,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14112","Mauritania",2021-02-23,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14113","Mauritania",2021-02-24,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14114","Mauritania",2021-02-25,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14115","Mauritania",2021-02-26,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14116","Mauritania",2021-02-27,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14117","Mauritania",2021-02-28,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14118","Mauritania",2021-03-01,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14119","Mauritania",2021-03-02,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14120","Mauritania",2021-03-03,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14121","Mauritania",2021-03-04,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14122","Mauritania",2021-03-05,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14123","Mauritania",2021-03-06,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14124","Mauritania",2021-03-07,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14125","Mauritania",2021-03-08,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14126","Mauritania",2021-03-09,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14127","Mauritania",2021-03-10,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14128","Mauritania",2021-03-11,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14129","Mauritania",2021-03-12,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14130","Mauritania",2021-03-13,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14131","Mauritania",2021-03-14,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14132","Mauritania",2021-03-15,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14133","Mauritania",2021-03-16,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14134","Mauritania",2021-03-17,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14135","Mauritania",2021-03-18,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14136","Mauritania",2021-03-19,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14137","Mauritania",2021-03-20,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14138","Mauritania",2021-03-21,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14139","Mauritania",2021-03-22,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14140","Mauritania",2021-03-23,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14141","Mauritania",2021-03-24,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14142","Mauritania",2021-03-25,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14143","Mauritania",2021-03-26,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14144","Mauritania",2021-03-27,"Africa",4669775,"Sinopharm/Beijing",0,0,1
"14145","Mauritania",2021-03-28,"Africa",4669775,"Sinopharm/Beijing",0.01,0,1
"14146","Mauritania",2021-03-29,"Africa",4669775,"Sinopharm/Beijing",0.01,0,1
"14147","Mauritania",2021-03-30,"Africa",4669775,"Sinopharm/Beijing",0.02,0,1
"14148","Mauritania",2021-03-31,"Africa",4669775,"Sinopharm/Beijing",0.02,0,1
"14149","Mauritania",2021-04-01,"Africa",4669775,"Sinopharm/Beijing",0.03,0,1
"14150","Mauritania",2021-04-02,"Africa",4669775,"Sinopharm/Beijing",0.03,0,1
"14151","Mauritania",2021-04-03,"Africa",4669775,"Sinopharm/Beijing",0.04,0,1
"14152","Mauritania",2021-04-04,"Africa",4669775,"Sinopharm/Beijing",0.04,0,1
"14153","Mauritania",2021-04-05,"Africa",4669775,"Sinopharm/Beijing",0.05,0,1
"14154","Mauritania",2021-04-06,"Africa",4669775,"Sinopharm/Beijing",0.05,0,1
"14155","Mauritania",2021-04-07,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14156","Mauritania",2021-04-08,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14157","Mauritania",2021-04-09,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14158","Mauritania",2021-04-10,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14159","Mauritania",2021-04-11,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14160","Mauritania",2021-04-12,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14161","Mauritania",2021-04-13,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14162","Mauritania",2021-04-14,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14163","Mauritania",2021-04-15,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14164","Mauritania",2021-04-16,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14165","Mauritania",2021-04-17,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14166","Mauritania",2021-04-18,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14167","Mauritania",2021-04-19,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14168","Mauritania",2021-04-20,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14169","Mauritania",2021-04-21,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14170","Mauritania",2021-04-22,"Africa",4669775,"Sinopharm/Beijing",0.06,0,1
"14171","Mauritius",2020-12-14,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14172","Mauritius",2020-12-15,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14173","Mauritius",2020-12-16,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14174","Mauritius",2020-12-17,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14175","Mauritius",2020-12-18,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14176","Mauritius",2020-12-19,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14177","Mauritius",2020-12-20,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14178","Mauritius",2020-12-21,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14179","Mauritius",2020-12-22,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14180","Mauritius",2020-12-23,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14181","Mauritius",2020-12-24,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14182","Mauritius",2020-12-25,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14183","Mauritius",2020-12-26,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14184","Mauritius",2020-12-27,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14185","Mauritius",2020-12-28,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14186","Mauritius",2020-12-29,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14187","Mauritius",2020-12-30,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14188","Mauritius",2020-12-31,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14189","Mauritius",2021-01-01,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14190","Mauritius",2021-01-02,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14191","Mauritius",2021-01-03,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14192","Mauritius",2021-01-04,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14193","Mauritius",2021-01-05,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14194","Mauritius",2021-01-06,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14195","Mauritius",2021-01-07,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14196","Mauritius",2021-01-08,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14197","Mauritius",2021-01-09,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14198","Mauritius",2021-01-10,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14199","Mauritius",2021-01-11,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14200","Mauritius",2021-01-12,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14201","Mauritius",2021-01-13,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14202","Mauritius",2021-01-14,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14203","Mauritius",2021-01-15,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14204","Mauritius",2021-01-16,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14205","Mauritius",2021-01-17,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14206","Mauritius",2021-01-18,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14207","Mauritius",2021-01-19,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14208","Mauritius",2021-01-20,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14209","Mauritius",2021-01-21,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14210","Mauritius",2021-01-22,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14211","Mauritius",2021-01-23,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14212","Mauritius",2021-01-24,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14213","Mauritius",2021-01-25,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14214","Mauritius",2021-01-26,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14215","Mauritius",2021-01-27,"Africa",1272140,"Oxford/AstraZeneca",0,0,1
"14216","Mauritius",2021-01-28,"Africa",1272140,"Oxford/AstraZeneca",0.01,0,1
"14217","Mauritius",2021-01-29,"Africa",1272140,"Oxford/AstraZeneca",0.01,0,1
"14218","Mauritius",2021-01-30,"Africa",1272140,"Oxford/AstraZeneca",0.01,0,1
"14219","Mauritius",2021-01-31,"Africa",1272140,"Oxford/AstraZeneca",0.01,0,1
"14220","Mauritius",2021-02-01,"Africa",1272140,"Oxford/AstraZeneca",0.02,0,1
"14221","Mauritius",2021-02-02,"Africa",1272140,"Oxford/AstraZeneca",0.02,0,1
"14222","Mauritius",2021-02-03,"Africa",1272140,"Oxford/AstraZeneca",0.03,0,1
"14223","Mauritius",2021-02-04,"Africa",1272140,"Oxford/AstraZeneca",0.04,0,1
"14224","Mauritius",2021-02-05,"Africa",1272140,"Oxford/AstraZeneca",0.05,0,1
"14225","Mauritius",2021-02-06,"Africa",1272140,"Oxford/AstraZeneca",0.06,0,1
"14226","Mauritius",2021-02-07,"Africa",1272140,"Oxford/AstraZeneca",0.08,0,1
"14227","Mauritius",2021-02-08,"Africa",1272140,"Oxford/AstraZeneca",0.09,0,1
"14228","Mauritius",2021-02-09,"Africa",1272140,"Oxford/AstraZeneca",0.11,0,1
"14229","Mauritius",2021-02-10,"Africa",1272140,"Oxford/AstraZeneca",0.13,0,1
"14230","Mauritius",2021-02-11,"Africa",1272140,"Oxford/AstraZeneca",0.15,0,1
"14231","Mauritius",2021-02-12,"Africa",1272140,"Oxford/AstraZeneca",0.17,0,1
"14232","Mauritius",2021-02-13,"Africa",1272140,"Oxford/AstraZeneca",0.18,0,1
"14233","Mauritius",2021-02-14,"Africa",1272140,"Oxford/AstraZeneca",0.2,0,1
"14234","Mauritius",2021-02-15,"Africa",1272140,"Oxford/AstraZeneca",0.22,0,1
"14235","Mauritius",2021-02-16,"Africa",1272140,"Oxford/AstraZeneca",0.24,0,1
"14236","Mauritius",2021-02-17,"Africa",1272140,"Oxford/AstraZeneca",0.3,0,1
"14237","Mauritius",2021-02-18,"Africa",1272140,"Oxford/AstraZeneca",0.35,0,1
"14238","Mauritius",2021-02-19,"Africa",1272140,"Oxford/AstraZeneca",0.44,0,1
"14239","Mauritius",2021-02-20,"Africa",1272140,"Oxford/AstraZeneca",0.56,0,1
"14240","Mauritius",2021-02-21,"Africa",1272140,"Oxford/AstraZeneca",0.71,0,1
"14241","Mauritius",2021-02-22,"Africa",1272140,"Oxford/AstraZeneca",0.9,0,1
"14242","Mauritius",2021-02-23,"Africa",1272140,"Oxford/AstraZeneca",1.12,0,1
"14243","Mauritius",2021-02-24,"Africa",1272140,"Oxford/AstraZeneca",1.38,0,1
"14244","Mauritius",2021-02-25,"Africa",1272140,"Oxford/AstraZeneca",1.63,0,1
"14245","Mauritius",2021-02-26,"Africa",1272140,"Oxford/AstraZeneca",1.88,0,1
"14246","Mauritius",2021-02-27,"Africa",1272140,"Oxford/AstraZeneca",2.14,0,1
"14247","Mauritius",2021-02-28,"Africa",1272140,"Oxford/AstraZeneca",2.39,0,1
